PUBMEDID,FIRST AUTHOR,CATEGORY,COUNTRY OF ORIGIN,COUNTRY OF RECRUITMENT,ADDITONAL ANCESTRY DESCRIPTION
26708676,Pulit SL,European,NR,"Sweden, U.S., Poland, Australia, Canada, Belgium, Germany, U.K., Spain, Austria, NR",
26708676,Pulit SL,"African American or Afro-Caribbean, African unspecified",NR,"U.S., NR",
26708676,Pulit SL,East Asian,NR,NR,
26708676,Pulit SL,European,NR,"Sweden, U.S., Iceland, Netherlands, Germany, U.K., Spain, NR",
26708676,Pulit SL,Hispanic or Latin American,NR,NR,
26708676,Pulit SL,South Asian,NR,Pakistan,
26708676,Pulit SL,"African American or Afro-Caribbean, African unspecified",NR,"U.S., NR",
26708676,Pulit SL,Hispanic or Latin American,NR,U.S.,
26708676,Pulit SL,European,NR,"Sweden, U.S., Poland, Australia, Canada, Belgium, Germany, U.K., Spain, Austria, NR",
26708676,Pulit SL,"African American or Afro-Caribbean, African unspecified",NR,"U.S., NR",
26708676,Pulit SL,East Asian,NR,NR,
26708676,Pulit SL,European,NR,"Sweden, U.S., Iceland, Netherlands, Germany, U.K., Spain, NR",
26708676,Pulit SL,Hispanic or Latin American,NR,NR,
26708676,Pulit SL,South Asian,NR,Pakistan,
26708676,Pulit SL,"African American or Afro-Caribbean, African unspecified",NR,"U.S., NR",
26708676,Pulit SL,Hispanic or Latin American,NR,U.S.,
26708676,Pulit SL,European,NR,"Sweden, U.S., Poland, Australia, Canada, Belgium, Germany, U.K., Spain, Austria, NR",
26708676,Pulit SL,"African American or Afro-Caribbean, African unspecified",NR,"U.S., NR",
26708676,Pulit SL,East Asian,NR,NR,
26708676,Pulit SL,European,"Sweden, U.S., Iceland, Netherlands, Germany, U.K., Spain, NR",NR,
26708676,Pulit SL,Hispanic or Latin American,NR,NR,
26708676,Pulit SL,South Asian,NR,Pakistan,
26708676,Pulit SL,"African American or Afro-Caribbean, African unspecified",NR,"U.S., NR",
26708676,Pulit SL,Hispanic or Latin American,NR,U.S.,
26674333,Traylor M,European,NR,"U.S., Australia, Italy, Canada, Belgium, Germany, U.K., NR",
26675016,Cha S,East Asian,NR,Republic of Korea,
26675016,Cha S,East Asian,NR,Republic of Korea,
26704534,Sapkota BR,South Asian,NR,India,
26704534,Sapkota BR,South Asian,NR,India,
26686025,Hwang JY,East Asian,NR,Republic of Korea,
26686025,Hwang JY,East Asian,NR,Republic of Korea,
26656879,Yu H,East Asian,NR,China,
26656879,Yu H,East Asian,NR,China,
26644207,Clarelli F,European,NR,Italy,
26634245,Lutz SM,European,NR,"U.S., NR, Norway",
26634245,Lutz SM,African American or Afro-Caribbean,NR,U.S.,
26634245,Lutz SM,European,NR,U.S.,
26634245,Lutz SM,European,NR,U.S.,
26634245,Lutz SM,European,NR,"U.S., NR, Norway",
26634245,Lutz SM,African American or Afro-Caribbean,NR,U.S.,
26634245,Lutz SM,European,NR,"U.S., NR, Norway",
26634245,Lutz SM,African American or Afro-Caribbean,NR,U.S.,
26634245,Lutz SM,NR,NR,NR,
26634245,Lutz SM,European,NR,"U.S., NR, Norway",
26634245,Lutz SM,African American or Afro-Caribbean,NR,U.S.,
26634245,Lutz SM,NR,NR,NR,
26631737,Teumer A,European,NR,NR,
26631737,Teumer A,European,NR,NR,
26631737,Teumer A,European,NR,NR,
26631737,Teumer A,European,NR,NR,
26631737,Teumer A,European,NR,NR,
26621817,Cheng TH,European,NR,"U.S., Australia, U.K.",
26621817,Cheng TH,European,NR,"Sweden, U.S., Australia, Belgium, Germany, U.K., Norway",
26621817,Cheng TH,European,NR,"U.S., Australia, U.K.",
26626624,Stuart PE,European,NR,"U.S., Canada, Germany, Estonia",
26626624,Stuart PE,European,NR,"U.S., Australia, Canada, Germany, Estonia, New Zealand",
26626624,Stuart PE,European,NR,"U.S., Canada, Germany, Estonia",
26626624,Stuart PE,European,NR,"U.S., Australia, Canada, Germany, Estonia, New Zealand",
26626624,Stuart PE,European,NR,"U.S., Canada, Germany, Estonia",
26626624,Stuart PE,European,NR,"U.S., Australia, Canada, Germany, Estonia, New Zealand",
26626624,Stuart PE,European,NR,"U.S., Canada, Germany, Estonia",
26626624,Stuart PE,European,NR,"U.S., Australia, Canada, Germany, Estonia, New Zealand",
26606652,Alarcon-Riquelme ME,"Hispanic or Latin American, Native American",NR,"Argentina, U.S., Chile, Peru, Mexico",
26600424,MacInnis MJ,Asian unspecified,NR,Nepal,
26600424,MacInnis MJ,Asian unspecified,NR,Nepal,
26620591,Barreto-Luis A,European,Spain,Spain,
26620591,Barreto-Luis A,European,Spain,Spain,
26604143,Felix JF,European,NR,"Finland, U.S., Australia, Netherlands, Germany, U.K., Spain, Denmark",
26604143,Felix JF,European,NR,"Finland, U.S., Netherlands, Greece, Germany, U.K., Spain, France, Denmark",
26870257,Qu LS,East Asian,NR,China,
26870257,Qu LS,East Asian,NR,China,
26584805,Dorajoo R,East Asian,NR,Singapore,
26586795,Phipps AI,European,NR,NR,
26586795,Phipps AI,European,NR,NR,
26586795,Phipps AI,European,NR,NR,
26586795,Phipps AI,European,NR,NR,
26584805,Dorajoo R,East Asian,NR,Singapore,
26586795,Phipps AI,European,NR,NR,
26586795,Phipps AI,European,NR,NR,
26584805,Dorajoo R,East Asian,NR,Singapore,
26584805,Dorajoo R,East Asian,NR,Singapore,
26584805,Dorajoo R,East Asian,NR,Singapore,
26584805,Dorajoo R,East Asian,NR,Singapore,
26584805,Dorajoo R,East Asian,NR,Singapore,
26584805,Dorajoo R,East Asian,NR,Singapore,
26584805,Dorajoo R,East Asian,NR,Singapore,
26580837,Chen CJ,East Asian,NR,China,
26582766,Lu X,East Asian,NR,China,
26582766,Lu X,East Asian,NR,China,
26582766,Lu X,East Asian,NR,China,
26582766,Lu X,East Asian,NR,China,
26582766,Lu X,East Asian,NR,China,
26582766,Lu X,East Asian,NR,China,
26582766,Lu X,East Asian,NR,China,
26582766,Lu X,East Asian,NR,China,
26569114,Brown EL,Hispanic or Latin American,NR,U.S.,
26569114,Brown EL,Hispanic or Latin American,NR,U.S.,
26531332,Kim LH,East Asian,NR,Republic of Korea,
26531332,Kim LH,East Asian,NR,Republic of Korea,
26566055,Mieda T,East Asian,NR,Japan,
26566055,Mieda T,East Asian,NR,Japan,
26561523,de Vries PS,European,NR,"Finland, Sweden, U.S., Australia, Italy, Netherlands, Germany, U.K., Croatia, France, Republic of Ireland, Denmark",
26573232,Wu L,NR,NR,China,
26573232,Wu L,NR,NR,China,
26553974,McLaren PJ,European,NR,"U.S., Australia, Netherlands, France",
26546620,Xu CF,European,NR,NR,
26546620,Xu CF,Asian unspecified,NR,NR,
26546620,Xu CF,"NR, Other",NR,NR,
26546620,Xu CF,European,NR,NR,
26546620,Xu CF,Asian unspecified,NR,NR,
26546620,Xu CF,"NR, Other",NR,NR,
26545240,Giri A,African American or Afro-Caribbean,NR,U.S.,
26545240,Giri A,Hispanic or Latin American,NR,U.S.,
26542096,Marenholz I,European,NR,"Sweden, Netherlands, Germany, U.K., France",
26542096,Marenholz I,European,NR,"U.S., Australia, Germany",
26545240,Giri A,African American or Afro-Caribbean,NR,U.S.,
26545240,Giri A,Hispanic or Latin American,NR,U.S.,
26589003,Federoff M,European,NR,"U.S., Italy, Netherlands, Portugal, Germany, U.K., Spain, Austria, Denmark",
26528553,Davenport ER,European,NR,NR,
26528553,Davenport ER,European,NR,NR,
26528553,Davenport ER,European,NR,NR,
26525574,Westerlind H,European,NR,"Sweden, Germany",
26525574,Westerlind H,European,NR,Sweden,
26434682,Lin YJ,East Asian,NR,China,
26414677,Day FR,European,NR,NR,
26414677,Day FR,European,NR,NR,
26366551,Zoledziewska M,European,NR,Italy,
26366551,Zoledziewska M,European,NR,"U.K., Greece, Italy",
26414677,Day FR,European,NR,NR,
26632684,Dong J,European,NR,U.S.,
26516778,Bis JC,European,NR,"U.S., Iceland, Netherlands, U.K., Republic of Ireland",
26516778,Bis JC,European,NR,U.S.,
26516778,Bis JC,African American or Afro-Caribbean,NR,U.S.,
26516778,Bis JC,European,NR,"U.S., Iceland, Netherlands, U.K., Republic of Ireland",
26516778,Bis JC,European,NR,U.S.,
26516778,Bis JC,European,NR,"U.S., Iceland, Netherlands, U.K., Republic of Ireland",
26516778,Bis JC,European,NR,U.S.,
26516778,Bis JC,European,NR,"U.S., Iceland, Netherlands, U.K., Republic of Ireland",
26516778,Bis JC,European,NR,U.S.,
26516778,Bis JC,European,NR,"U.S., Iceland, Netherlands, U.K., Republic of Ireland",
26516778,Bis JC,European,NR,U.S.,
26516778,Bis JC,African American or Afro-Caribbean,NR,U.S.,
26516778,Bis JC,European,NR,"U.S., Iceland, Netherlands, U.K., Republic of Ireland",
26516778,Bis JC,European,NR,U.S.,
26516778,Bis JC,African American or Afro-Caribbean,NR,U.S.,
26516778,Bis JC,European,NR,"U.S., Iceland, Netherlands, U.K., Republic of Ireland",
26516778,Bis JC,European,NR,NR,
26516778,Bis JC,European,NR,"U.S., Iceland, Netherlands, U.K., Republic of Ireland",
26516778,Bis JC,European,NR,U.S.,
26516778,Bis JC,African American or Afro-Caribbean,NR,U.S.,
26519441,Kim S,African American or Afro-Caribbean,NR,U.S.,
26519441,Kim S,Sub-Saharan African,NR,"Nigeria, Niger",
26503584,Litchfield K,European,NR,U.K.,
26503584,Litchfield K,NR,NR,U.K.,
26503584,Litchfield K,European,NR,U.K.,
26503584,Litchfield K,NR,NR,U.K.,
26503584,Litchfield K,European,NR,U.K.,
26503763,Song J,European,NR,"Sweden, U.K.",
26503763,Song J,European,NR,"Sweden, U.K.",
26503763,Song J,European,NR,"Sweden, U.K.",
26503763,Song J,European,NR,"Sweden, U.K.",
26502338,Bentham J,European,NR,"U.S., Italy, Netherlands, Turkey, Spain, NR",
26502338,Bentham J,European,NR,"U.S., Italy, Netherlands, Turkey, Spain, NR",
26502338,Bentham J,European,NR,"Canada, Germany, U.K., NR, France",
26488411,Matsukura M,East Asian,NR,Japan,
26488411,Matsukura M,East Asian,NR,Japan,
26491034,Sarzynski MA,European,NR,U.S.,
26486471,van Loon J,European,NR,NR,
26480920,Sung YJ,European,NR,"U.S., Canada",
26480920,Sung YJ,European,NR,U.S.,
26480920,Sung YJ,African American or Afro-Caribbean,NR,U.S.,
26480920,Sung YJ,European,NR,"U.S., Canada",
26480920,Sung YJ,European,NR,U.S.,
26480920,Sung YJ,African American or Afro-Caribbean,NR,U.S.,
26480920,Sung YJ,European,NR,"U.S., Canada",
26480920,Sung YJ,European,NR,U.S.,
26480920,Sung YJ,African American or Afro-Caribbean,NR,U.S.,
26480920,Sung YJ,European,NR,"U.S., Canada",
26480920,Sung YJ,European,NR,U.S.,
26480920,Sung YJ,African American or Afro-Caribbean,NR,U.S.,
26480920,Sung YJ,European,NR,"U.S., Canada",
26480920,Sung YJ,European,NR,"U.S., Canada",
26480920,Sung YJ,European,NR,"U.S., Canada",
26480920,Sung YJ,European,NR,"U.S., Canada",
26480920,Sung YJ,European,NR,"U.S., Canada",
26480920,Sung YJ,European,NR,U.S.,
26480920,Sung YJ,African American or Afro-Caribbean,NR,U.S.,
26480920,Sung YJ,European,NR,"U.S., Canada",
26480920,Sung YJ,European,NR,U.S.,
26480920,Sung YJ,African American or Afro-Caribbean,NR,U.S.,
26480920,Sung YJ,European,NR,"U.S., Canada",
26480920,Sung YJ,European,NR,U.S.,
26480920,Sung YJ,African American or Afro-Caribbean,NR,U.S.,
26480920,Sung YJ,European,NR,"U.S., Canada",
26480920,Sung YJ,European,NR,U.S.,
26480920,Sung YJ,African American or Afro-Caribbean,NR,U.S.,
26482880,Buch S,European,NR,"Germany, U.K., Switzerland, Austria",
26482880,Buch S,European,NR,"Belgium, Germany",
26482879,Paternoster L,European,NR,"Finland, Sweden, Australia, Netherlands, Germany, U.K., Switzerland, Spain, NR, Republic of Ireland, Norway, Denmark",
26482879,Paternoster L,Hispanic or Latin American,NR,"Puerto Rico, U.S.",
26482879,Paternoster L,African American or Afro-Caribbean,NR,U.S.,
26482879,Paternoster L,East Asian,NR,Japan,
26482879,Paternoster L,European,NR,"Sweden, U.S., Poland, Czech Republic, Australia, Iceland, Italy, Netherlands, Belgium, Germany, U.K., Switzerland, Spain, Estonia, NR, France, Norway, Denmark",
26482879,Paternoster L,East Asian,NR,China,
26482879,Paternoster L,African American or Afro-Caribbean,NR,U.S.,
26482879,Paternoster L,NR,NR,NR,
26490195,Cleynen I,European,NR,NR,
26490195,Cleynen I,European,NR,NR,
26460308,Ghesquieres H,European,NR,"U.S., France",
26460308,Ghesquieres H,European,NR,U.S.,
26562150,Seldin MF,European,NR,"Sweden, U.S., Poland, Netherlands, Germany, U.K., France, Norway",
26451028,Hofer E,European,NR,"U.S., Australia, Iceland, Netherlands, U.K., Austria, France, Republic of Ireland",
26450422,DeLorenze GN,European,NR,U.S.,
26451028,Hofer E,European,NR,"U.S., Australia, Iceland, Netherlands, U.K., Austria, France, Republic of Ireland",
26450422,DeLorenze GN,European,NR,U.S.,
26443449,Wang M,East Asian,NR,"China, Japan",
26443449,Wang M,East Asian,NR,"U.S., China",
29315334,Broce I,NR,NR,NR,
29315502,Tamraz B,European,NR,U.S.,
29315502,Tamraz B,African American or Afro-Caribbean,NR,U.S.,
29315502,Tamraz B,Hispanic or Latin American,NR,U.S.,
29315502,Tamraz B,"Asian unspecified, Other",NR,U.S.,
29315502,Tamraz B,NR,NR,U.S.,
29325163,Hong J,African American or Afro-Caribbean,NR,U.S.,
29325163,Hong J,Hispanic or Latin American,NR,U.S.,"Mexican, Puerto Rican"
29325163,Hong J,European,NR,NR,
29325096,Eriksson AL,European,NR,"U.S., Germany, Netherlands, Sweden, Italy",
29317701,Rappoport N,European,NR,U.S.,
29317701,Rappoport N,African American or Afro-Caribbean,NR,U.S.,
29317701,Rappoport N,East Asian,NR,U.S.,
29317701,Rappoport N,South East Asian,NR,U.S.,
29317701,Rappoport N,African American or Afro-Caribbean,NR,U.S.,
29317701,Rappoport N,Hispanic or Latin American,NR,"U.S., Puerto Rico",
29317701,Rappoport N,European,NR,U.S.,
29317701,Rappoport N,Hispanic or Latin American,NR,U.S.,
29310926,Sharma A,European,NR,"U.S., Germany, Finland, Sweden",Caucasian
29310926,Sharma A,European,NR,"U.S., Germany, Finland, Sweden",Caucasian
29290336,Nielsen JB,European,NR,Norway,
29290336,Nielsen JB,European,NR,"U.S., Denmark, Norway, U.K., NR",
29304378,Medina-Gomez C,"European, African American or Afro-Caribbean",NR,"U.S., Netherlands, Iceland, Sweden, U.K., NR",
29304378,Medina-Gomez C,European,NR,"Netherlands, U.K., NR",
29304378,Medina-Gomez C,"European, NR",NR,"Netherlands, Brazil, Iceland, U.K., NR",
29304378,Medina-Gomez C,"European, NR",NR,"Australia, Netherlands, Brazil, Iceland, Sweden, U.K.",
29304378,Medina-Gomez C,"European, NR",NR,"Netherlands, Denmark, Finland, U.K., NR",
29304378,Medina-Gomez C,European,NR,"U.S., Australia, Netherlands, Denmark, Finland, Iceland, Sweden, U.K., NR","Northern European, Icelandic"
29304378,Medina-Gomez C,African American or Afro-Caribbean,NR,U.S.,
29304378,Medina-Gomez C,NR,NR,"U.S., Australia, Netherlands, Brazil","Multi-ethnic, admixed"
29309628,Beaumont RN,European,NR,"Canada, Australia, Netherlands, Denmark, Finland, Norway, U.K.","Finnish, Norwegian, Northern European, Dutch, Danish, British"
29309628,Beaumont RN,European,NR,"Canada, U.S., Australia, Germany, Netherlands, Denmark, U.K., Greece, Spain","European American, Danish, White, Canadian, Dutch, Spanish, British, Australian, Greek, British Caucasian"
29293525,Gudmundsdottir V,European,NR,Germany,
29293525,Gudmundsdottir V,NR,NR,Netherlands,
29293537,Gorlova OY,European,NR,"U.S., Spain",
29293537,Gorlova OY,African American or Afro-Caribbean,NR,U.S.,
29293537,Gorlova OY,European,NR,"U.S., Spain",
29293537,Gorlova OY,African American or Afro-Caribbean,NR,U.S.,
29293537,Gorlova OY,European,NR,"U.S., Spain",
29293537,Gorlova OY,African American or Afro-Caribbean,NR,U.S.,
29293537,Gorlova OY,European,NR,"U.S., Spain",
29293537,Gorlova OY,African American or Afro-Caribbean,NR,U.S.,
29293537,Gorlova OY,European,NR,"U.S., Spain",
29293537,Gorlova OY,African American or Afro-Caribbean,NR,U.S.,
29293537,Gorlova OY,European,NR,"U.S., Spain",
29293537,Gorlova OY,African American or Afro-Caribbean,NR,U.S.,
29293537,Gorlova OY,European,NR,"U.S., Spain",
29293537,Gorlova OY,African American or Afro-Caribbean,NR,U.S.,
29293537,Gorlova OY,European,NR,"U.S., Spain",
29293537,Gorlova OY,African American or Afro-Caribbean,NR,U.S.,
29293537,Gorlova OY,European,NR,"U.S., Spain",
29293537,Gorlova OY,African American or Afro-Caribbean,NR,U.S.,
29293537,Gorlova OY,European,NR,"U.S., Spain",
29293537,Gorlova OY,African American or Afro-Caribbean,NR,U.S.,
29364747,Jonsson L,"NR, European",NR,Netherlands,
29364747,Jonsson L,European,NR,Iceland,Icelandic
29364747,Jonsson L,European,NR,"Guatemala, U.S., Colombia, Argentina, Philippines, Hungary, Denmark",
29364747,Jonsson L,European,NR,Iceland,Icelandic
29364747,Jonsson L,European,NR,Portugal,
29364747,Jonsson L,European,NR,Iceland,Icelandic
29364747,Jonsson L,"European, NR",NR,Netherlands,
29364747,Jonsson L,"NR, European",NR,Netherlands,
29364747,Jonsson L,European,NR,Iceland,Icelandic
29364747,Jonsson L,European,NR,Denmark,
29354237,Kim HA,East Asian,NR,Republic of Korea,
29354237,Kim HA,East Asian,NR,Republic of Korea,
29292387,Turley P,European,NR,NR,
29292387,Turley P,European,NR,NR,
29263008,Guerreiro R,European,NR,"Canada, U.S., Australia, France, Germany, Netherlands, Finland, U.K., Portugal, Spain",
29263008,Guerreiro R,European,NR,U.S.,
29354237,Kim HA,East Asian,NR,Republic of Korea,
29292387,Turley P,European,NR,NR,
29292387,Turley P,European,NR,NR,
29292387,Turley P,European,NR,NR,
29292387,Turley P,European,NR,NR,
29288229,McCormack M,European,NR,NR,
29288229,McCormack M,East Asian,NR,NR,
29288229,McCormack M,European,NR,NR,
29288229,McCormack M,East Asian,NR,NR,
29288229,McCormack M,European,NR,"Canada, Brazil, U.K.",
29288229,McCormack M,European,NR,NR,
29288229,McCormack M,East Asian,NR,NR,
29288229,McCormack M,European,NR,NR,
29288229,McCormack M,East Asian,NR,NR,
29271184,Chung GE,East Asian,NR,Republic of Korea,
29271184,Chung GE,East Asian,NR,Republic of Korea,
29278698,Zagajewska K,European,NR,Poland,
29273593,Duan L,East Asian,NR,China,
29273593,Duan L,East Asian,NR,China,
29273806,Demenais F,European,NR,"U.S., Canada, Australia, Austria, France, Germany, Netherlands, Switzerland, Russian Federation, Denmark, Finland, Iceland, Sweden, U.K., NR",
29273806,Demenais F,European,NR,"Canada, U.S., Australia, Austria, France, Germany, Netherlands, Switzerland, Russian Federation, Denmark, Sweden, U.K., NR",
29273806,Demenais F,East Asian,NR,Japan,Japanese
29273806,Demenais F,Hispanic or Latin American,NR,U.S.,Latino
29273806,Demenais F,"African unspecified, African American or Afro-Caribbean",NR,U.S.,
29273806,Demenais F,European,NR,"U.S., Canada, Australia, Austria, France, Germany, Netherlands, Switzerland, Russian Federation, Denmark, Finland, Iceland, Sweden, U.K., NR",
29273806,Demenais F,East Asian,NR,Japan,Japanese
29273806,Demenais F,Hispanic or Latin American,NR,U.S.,Latino
29263402,Han Y,East Asian,NR,Singapore,Chinese (Cantonese and Hokkiens)
29263402,Han Y,South Asian,NR,Singapore,Asian Indian
29263402,Han Y,South East Asian,NR,Singapore,Malay
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29274321,Chung J,European,NR,NR,
29266176,Inaba H,European,NR,U.S.,
29266176,Inaba H,African American or Afro-Caribbean,NR,U.S.,
29266176,Inaba H,NR,NR,U.S.,
29253858,Bohman A,European,NR,Sweden,
29255261,Luciano M,European,NR,U.K.,
29255261,Luciano M,European,NR,"Australia, U.S., NR",
29505938,Dunn EC,Hispanic or Latin American,NR,U.S.,
